Generation 56,361.2857111,332.8798773,,Generation 56,363.4832832,324.2221761,,Generation 56,387.7793907,363.6712508,,Generation 56,337.6761076,303.5159356,,Generation 56,413.5978731,385.3199143,,Generation 56,366.2820354,334.1543119,,Generation 56,419.6528124,386.0425294,,Generation 56,396.2974485,368.2998817,,Generation 56,380.1199082,344.1335816,,Generation 56,348.547334,320.7646164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 57,354.6982508,326.4391301,,Generation 57,356.1167034,315.2738497,,Generation 57,389.6990779,361.9428601,,Generation 57,329.4927551,305.341055,,Generation 57,412.7340249,376.5390686,,Generation 57,366.5566179,329.1365979,,Generation 57,413.3637246,376.6376231,,Generation 57,392.3760174,367.5045397,,Generation 57,371.3524629,338.1519937,,Generation 57,344.0918539,319.4301796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 58,341.607477,324.7892567,,Generation 58,347.3055299,314.4826848,,Generation 58,385.4629313,358.3445271,,Generation 58,327.3665947,300.900485,,Generation 58,407.5133432,376.5390686,,Generation 58,358.3519003,327.7425424,,Generation 58,410.1582026,384.9940851,,Generation 58,389.6874125,356.4157954,,Generation 58,363.0097173,328.5716942,,Generation 58,341.0126413,314.3308249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 59,339.0598501,321.8585724,,Generation 59,341.8833346,312.7703435,,Generation 59,385.7200976,353.083944,,Generation 59,323.3926661,297.8407896,,Generation 59,401.8101355,372.4433732,,Generation 59,353.0239809,326.9248255,,Generation 59,404.2814903,370.7628465,,Generation 59,380.901154,352.842279,,Generation 59,355.7873281,323.6661664,,Generation 59,339.1008606,313.9553971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 60,345.1807606,319.800428,,Generation 60,336.9855159,311.6705435,,Generation 60,374.7936265,349.9284961,,Generation 60,319.0706598,297.2490799,,Generation 60,398.3228262,367.0142642,,Generation 60,347.2074388,319.2288997,,Generation 60,394.9096004,361.9056498,,Generation 60,376.8990225,344.9903175,,Generation 60,351.8164945,322.4549035,,Generation 60,339.6990881,311.7827033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 61,339.2060577,308.9978087,,Generation 61,336.5387808,302.3151942,,Generation 61,371.6628316,344.5206056,,Generation 61,316.3535185,292.6768004,,Generation 61,392.6771098,365.4518751,,Generation 61,345.1215453,318.2618043,,Generation 61,390.5455841,357.8875577,,Generation 61,372.7180618,346.0719676,,Generation 61,347.1114533,318.8108609,,Generation 61,337.0255935,303.6363938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 62,340.5156936,312.564633,,Generation 62,329.8794874,299.1386434,,Generation 62,365.2684824,338.4158068,,Generation 62,317.1802407,290.1244758,,Generation 62,388.6592928,364.6468587,,Generation 62,343.364678,316.7735292,,Generation 62,385.6422796,355.4458902,,Generation 62,371.522267,338.6986455,,Generation 62,342.9408159,316.1921637,,Generation 62,330.4073625,305.980161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 63,331.967674,308.2444883,,Generation 63,327.9547549,294.1269497,,Generation 63,364.3494648,334.1052601,,Generation 63,313.6062419,286.6581023,,Generation 63,383.740302,359.611082,,Generation 63,338.0020461,306.9744811,,Generation 63,380.1264158,350.4637912,,Generation 63,368.4400197,339.2857326,,Generation 63,337.6382377,312.4829076,,Generation 63,329.3703909,301.2561738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 64,336.5860531,306.3320304,,Generation 64,319.0360665,292.1743669,,Generation 64,359.8497706,333.9369578,,Generation 64,307.5458518,284.8667393,,Generation 64,383.0345665,353.0136801,,Generation 64,333.9044362,306.2407391,,Generation 64,376.5373342,349.7669218,,Generation 64,364.5897751,337.5636173,,Generation 64,337.9615929,310.3152106,,Generation 64,323.6445888,292.9893086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 65,324.4375924,304.7415222,,Generation 65,315.2154114,284.4987673,,Generation 65,359.1706682,329.7450584,,Generation 65,305.4598608,279.7850532,,Generation 65,378.6927883,348.4801627,,Generation 65,333.8337511,300.2649924,,Generation 65,372.6259979,342.0088574,,Generation 65,358.6923781,333.257602,,Generation 65,338.7214072,308.7027916,,Generation 65,321.1331817,290.7217991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 66,319.7263773,296.902596,,Generation 66,310.96178,284.3340465,,Generation 66,353.442286,325.2318696,,Generation 66,303.028929,275.943807,,Generation 66,373.8912899,345.7558742,,Generation 66,328.3683014,289.5612588,,Generation 66,366.3506009,341.4375655,,Generation 66,363.1593685,331.0503452,,Generation 66,335.9422108,303.2346526,,Generation 66,316.1738974,289.0397943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 67,324.243073,293.8638012,,Generation 67,310.6332694,281.8222173,,Generation 67,349.2956666,314.0299647,,Generation 67,301.2679808,266.4876076,,Generation 67,372.7911607,342.3173643,,Generation 67,323.8868978,293.6259565,,Generation 67,360.1942382,336.7570649,,Generation 67,357.750338,325.7968006,,Generation 67,327.6961409,302.4121767,,Generation 67,314.5880729,283.9765528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 68,312.0541545,283.3769945,,Generation 68,304.7966047,274.7615486,,Generation 68,349.4085161,316.8895166,,Generation 68,297.7150282,260.548734,,Generation 68,365.9317534,336.558534,,Generation 68,324.0140002,294.7065011,,Generation 68,360.4894451,334.061101,,Generation 68,355.8607172,322.2166213,,Generation 68,327.8418979,301.0540279,,Generation 68,308.8331369,282.9569139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 69,313.2407292,283.0583329,,Generation 69,301.2889027,263.9768949,,Generation 69,346.1013343,311.9938311,,Generation 69,293.1101096,259.0536559,,Generation 69,363.2445461,338.4649737,,Generation 69,316.4725272,284.2155245,,Generation 69,355.6463483,330.0637831,,Generation 69,350.2896226,321.8984875,,Generation 69,324.1953595,296.8862595,,Generation 69,305.1102565,278.1780463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 70,306.1882609,280.108671,,Generation 70,297.3888697,263.8113059,,Generation 70,341.1223921,308.6482125,,Generation 70,288.2030182,261.2596176,,Generation 70,360.9564524,325.3870302,,Generation 70,312.4192812,283.3494494,,Generation 70,352.1768571,331.5343711,,Generation 70,341.6068331,315.45285,,Generation 70,319.3188608,292.684477,,Generation 70,299.8548459,276.9796131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 71,306.8811391,278.2099888,,Generation 71,294.5894162,259.1702471,,Generation 71,341.6536116,303.9743712,,Generation 71,288.2464485,258.618663,,Generation 71,355.1172306,325.9761721,,Generation 71,309.5921162,279.5150165,,Generation 71,351.7429615,325.9794698,,Generation 71,337.3498783,312.5236746,,Generation 71,321.1942868,281.59949,,Generation 71,296.4065314,272.454749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 72,295.6982571,278.5343125,,Generation 72,290.2936333,261.1286121,,Generation 72,336.0305349,303.9743712,,Generation 72,279.9638562,258.989673,,Generation 72,356.1154871,326.1370915,,Generation 72,302.0921052,276.4351129,,Generation 72,350.8677147,328.4047058,,Generation 72,338.106534,312.5236746,,Generation 72,313.0594663,281.3987496,,Generation 72,292.5193652,270.7788382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 73,296.994401,277.5714276,,Generation 73,284.6342491,258.6242398,,Generation 73,328.8772247,299.0404469,,Generation 73,278.0268823,257.6022984,,Generation 73,351.9808286,318.8359576,,Generation 73,300.6263349,269.989955,,Generation 73,349.7163591,324.7227723,,Generation 73,334.1201895,302.5467616,,Generation 73,308.7899797,277.296526,,Generation 73,290.2948208,262.7641231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 74,291.2252711,271.0057309,,Generation 74,280.7423205,255.2119549,,Generation 74,327.113312,299.6271452,,Generation 74,278.6243364,255.2485286,,Generation 74,343.518842,317.3519331,,Generation 74,296.0082966,273.5347084,,Generation 74,346.260633,320.4070586,,Generation 74,332.1498519,303.6168921,,Generation 74,305.892199,275.3337211,,Generation 74,291.6331267,262.246984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 75,293.2687713,266.1930215,,Generation 75,275.9839163,254.2635718,,Generation 75,321.4309781,298.6107126,,Generation 75,275.9942736,254.7689741,,Generation 75,340.5621663,311.4884943,,Generation 75,293.2513369,266.6834892,,Generation 75,339.699362,315.4337281,,Generation 75,329.0408096,303.6168921,,Generation 75,300.3747092,272.392598,,Generation 75,286.5775572,252.0467831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 76,283.7530222,265.5126643,,Generation 76,273.0288318,250.4295736,,Generation 76,319.3154441,297.8216081,,Generation 76,274.7962496,253.4788023,,Generation 76,336.3716738,308.9518395,,Generation 76,294.9511212,264.4753533,,Generation 76,341.7135717,310.6013425,,Generation 76,326.5176704,304.5039556,,Generation 76,298.1853252,265.1874268,,Generation 76,283.5661826,252.0467831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 77,285.9504147,261.8865032,,Generation 77,271.5575843,247.3071005,,Generation 77,319.1830479,291.0390922,,Generation 77,273.211639,250.9288943,,Generation 77,329.6310831,301.511518,,Generation 77,291.8229928,263.0870073,,Generation 77,338.8149684,309.2936943,,Generation 77,321.7263302,298.2213247,,Generation 77,292.851863,261.0850928,,Generation 77,278.2317345,248.0715722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 78,287.6346443,258.1973031,,Generation 78,271.1167819,243.8161605,,Generation 78,319.424269,290.413583,,Generation 78,273.6914382,250.9288943,,Generation 78,326.4978672,304.5497647,,Generation 78,285.1032142,262.2890251,,Generation 78,334.4837239,307.5680791,,Generation 78,320.5606346,295.0298683,,Generation 78,286.7000877,258.8619537,,Generation 78,278.6429027,246.4751107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 79,276.4526452,258.7479408,,Generation 79,268.248185,243.5406,,Generation 79,316.1862817,287.3377225,,Generation 79,271.388192,248.6596471,,Generation 79,323.7426112,301.511518,,Generation 79,281.2110401,261.8767797,,Generation 79,329.7546472,301.184375,,Generation 79,314.7008481,292.1100029,,Generation 79,281.3693558,257.4974612,,Generation 79,268.6413223,245.5271876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 80,276.0572719,257.934433,,Generation 80,265.9820001,240.0223411,,Generation 80,315.8230731,289.9645044,,Generation 80,267.9197739,247.2330056,,Generation 80,325.1975955,299.8919602,,Generation 80,278.6695065,259.8091598,,Generation 80,323.303255,294.7064328,,Generation 80,315.0783564,291.2096252,,Generation 80,278.9520442,258.7263971,,Generation 80,266.4765677,245.0635681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 81,279.5085773,253.2741194,,Generation 81,265.4610504,238.6003775,,Generation 81,312.7683321,287.1957783,,Generation 81,267.3071062,244.6435505,,Generation 81,323.1172355,295.3510312,,Generation 81,280.6412857,259.3585744,,Generation 81,318.2106829,293.0868234,,Generation 81,312.3026862,284.8434332,,Generation 81,279.8841519,254.3314965,,Generation 81,265.2507449,240.1647203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 82,273.1552439,254.8743371,,Generation 82,260.2718474,235.1968505,,Generation 82,312.4453056,284.9097535,,Generation 82,265.0944598,242.0109183,,Generation 82,317.3379509,295.5704789,,Generation 82,279.5090798,259.2429073,,Generation 82,314.0970266,288.6452945,,Generation 82,308.9214046,281.295803,,Generation 82,274.9805163,253.4266553,,Generation 82,267.8454028,239.8777047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 83,268.7668655,253.0486817,,Generation 83,258.0611276,230.6658032,,Generation 83,309.1739058,282.980736,,Generation 83,259.4166604,240.8034708,,Generation 83,315.3497964,293.7314734,,Generation 83,276.7803071,256.7211999,,Generation 83,313.7125481,288.1395175,,Generation 83,306.6773758,282.1051331,,Generation 83,272.7398004,253.9602332,,Generation 83,258.9501778,238.0199728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 84,266.7835376,253.0486817,,Generation 84,254.7724191,229.3506045,,Generation 84,306.1839015,276.165573,,Generation 84,263.1688713,239.4923795,,Generation 84,316.6774101,291.1408089,,Generation 84,280.6199692,255.1226746,,Generation 84,308.0960074,280.8942049,,Generation 84,304.7411813,274.1129771,,Generation 84,270.6584455,248.5656717,,Generation 84,258.7063901,236.8955105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 85,262.7961834,250.0270753,,Generation 85,250.851408,228.8201557,,Generation 85,302.0598886,276.6793585,,Generation 85,260.8220468,238.3319737,,Generation 85,313.2728393,291.8557017,,Generation 85,277.4926706,255.1226746,,Generation 85,305.52669,279.597535,,Generation 85,299.6427989,272.634864,,Generation 85,267.6302984,243.8867818,,Generation 85,254.3917959,235.9475874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 86,261.621738,246.8366936,,Generation 86,250.1432371,228.6202824,,Generation 86,298.456231,272.8799184,,Generation 86,257.6277871,232.0663817,,Generation 86,311.9601163,286.5513427,,Generation 86,276.5175554,254.8731141,,Generation 86,304.9462996,274.715495,,Generation 86,297.9419534,270.4757846,,Generation 86,263.8179943,243.8000343,,Generation 86,255.1451832,234.7684644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 87,259.3084486,248.4413116,,Generation 87,247.5806998,224.3722092,,Generation 87,296.187601,270.4737158,,Generation 87,253.9799219,229.9642251,,Generation 87,309.9731044,280.1870346,,Generation 87,272.894214,253.7400972,,Generation 87,305.8223815,275.5986627,,Generation 87,295.5365829,268.8866151,,Generation 87,265.2177198,242.6805334,,Generation 87,256.5509106,235.4724989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 88,266.6717491,245.783724,,Generation 88,250.398856,225.0530098,,Generation 88,294.6692554,263.4005512,,Generation 88,254.9062055,229.3122213,,Generation 88,307.5372304,279.1996469,,Generation 88,271.3792882,250.3584049,,Generation 88,298.288543,272.1912998,,Generation 88,294.4823618,266.9047206,,Generation 88,261.7595436,242.715816,,Generation 88,256.7827174,233.614767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 89,262.2636738,241.3742639,,Generation 89,245.3919425,222.9980784,,Generation 89,291.5225206,259.6204604,,Generation 89,248.7546981,229.3122213,,Generation 89,305.8556934,278.3618606,,Generation 89,272.9849501,250.8373892,,Generation 89,294.0801832,266.1392834,,Generation 89,292.5888151,263.7852216,,Generation 89,265.7348958,239.9407711,,Generation 89,256.7969172,233.6807529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 90,255.5034381,237.5721834,,Generation 90,243.7434423,221.8388175,,Generation 90,287.2326509,253.1852281,,Generation 90,249.7316319,226.7306663,,Generation 90,300.8552828,277.6709195,,Generation 90,272.4293898,242.8845847,,Generation 90,289.160268,266.1392834,,Generation 90,290.439386,264.932513,,Generation 90,263.3844303,241.0602721,,Generation 90,254.069118,232.7215044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 91,261.9541045,239.1724011,,Generation 91,244.282042,221.6742962,,Generation 91,280.6394184,253.624976,,Generation 91,249.1342643,226.0151196,,Generation 91,297.8094817,276.4312401,,Generation 91,266.9414836,240.13693,,Generation 91,285.9253238,266.1392834,,Generation 91,286.1896267,265.3580283,,Generation 91,259.9552877,237.6414721,,Generation 91,249.8840551,225.2898786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 92,254.3721444,240.1299593,,Generation 92,240.3497261,219.372022,,Generation 92,278.6904914,255.3231532,,Generation 92,246.531889,223.4118757,,Generation 92,294.7828702,275.8875193,,Generation 92,263.7752987,238.0574788,,Generation 92,283.8081701,263.3027785,,Generation 92,284.9263915,260.58541,,Generation 92,257.1200974,237.0197449,,Generation 92,249.5690298,221.1158725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 93,259.5720681,236.6485315,,Generation 93,239.3822973,218.3083703,,Generation 93,274.4954214,248.8035382,,Generation 93,246.8725708,220.71378,,Generation 93,295.466671,272.4281715,,Generation 93,263.6708849,237.5374153,,Generation 93,280.9444325,258.5741956,,Generation 93,282.5785579,260.58541,,Generation 93,255.1888921,233.3547682,,Generation 93,247.4715551,220.1679493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 94,258.3413399,234.5354791,,Generation 94,237.5885331,215.5946224,,Generation 94,274.5963754,248.8171167,,Generation 94,244.6998416,218.9540809,,Generation 94,292.7098885,272.4281715,,Generation 94,257.1328428,235.6477137,,Generation 94,279.1286033,258.7304978,,Generation 94,279.0836822,259.4995874,,Generation 94,258.0618033,234.6858781,,Generation 94,244.1082289,218.1323146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 95,251.9120102,233.4213609,,Generation 95,237.3492382,215.6196557,,Generation 95,269.6738377,241.1985675,,Generation 95,241.0686127,219.5037829,,Generation 95,292.7485355,272.4281715,,Generation 95,254.7569908,235.4444896,,Generation 95,277.3095851,255.0451185,,Generation 95,277.1784303,258.2778324,,Generation 95,255.8633015,232.7889524,,Generation 95,243.0418523,216.6295525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 96,246.7644278,232.647888,,Generation 96,239.7425242,213.7999946,,Generation 96,262.4500696,239.0653925,,Generation 96,240.5010577,218.3552609,,Generation 96,290.8629889,270.3272195,,Generation 96,254.6491907,235.2372189,,Generation 96,275.7054362,251.2934581,,Generation 96,278.5315578,253.9430303,,Generation 96,254.0993906,233.125076,,Generation 96,242.2972183,216.165933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 97,248.4516936,229.2743582,,Generation 97,233.5307483,212.7440126,,Generation 97,260.311867,231.4904532,,Generation 97,238.753958,215.7073158,,Generation 97,289.0052728,270.4010413,,Generation 97,250.3259646,230.8400053,,Generation 97,274.8117066,249.5083062,,Generation 97,276.5500871,252.4957119,,Generation 97,254.4666559,230.7849711,,Generation 97,233.8027365,212.538723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 98,250.0860458,225.9506634,,Generation 98,231.7356202,212.7440126,,Generation 98,257.3351954,234.0789737,,Generation 98,239.5150689,212.7462186,,Generation 98,292.9257873,267.6326345,,Generation 98,251.0943357,226.9575157,,Generation 98,270.6516482,249.2708723,,Generation 98,273.6040821,249.0844773,,Generation 98,251.7566761,228.8520305,,Generation 98,234.8463596,211.1750731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 99,240.6488344,225.5353158,,Generation 99,233.2994364,212.2063041,,Generation 99,255.2101316,230.2876972,,Generation 99,236.7904229,215.9361918,,Generation 99,286.7221247,267.5588128,,Generation 99,251.7399716,227.3880467,,Generation 99,271.2760099,246.1643656,,Generation 99,269.6013567,248.9766398,,Generation 99,248.5996844,226.9243589,,Generation 99,235.1411445,212.4233756
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 100,237.6394318,225.255111,,Generation 100,234.3414272,211.6940667,,Generation 100,252.1858731,233.2045746,,Generation 100,234.0519628,214.7090162,,Generation 100,285.9412419,263.3644651,,Generation 100,249.1304628,223.2217646,,Generation 100,266.9108369,246.6968599,,Generation 100,267.1609259,245.2496857,,Generation 100,247.2237689,225.7439124,,Generation 100,230.7182311,211.1750731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 101,236.9542633,223.3313175,,Generation 101,232.0758009,209.9744884,,Generation 101,250.4850771,227.1391175,,Generation 101,233.3943959,212.4982228,,Generation 101,284.8630523,257.8158908,,Generation 101,245.8721005,223.8759689,,Generation 101,266.6755965,245.9866949,,Generation 101,264.6275308,240.9820674,,Generation 101,251.1534465,227.5496603,,Generation 101,228.9542305,206.2437904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 102,235.3367726,222.429415,,Generation 102,232.2294451,209.0995676,,Generation 102,248.9739075,225.6296684,,Generation 102,233.546956,212.4982228,,Generation 102,280.8774705,260.7722631,,Generation 102,242.7915327,220.3766813,,Generation 102,267.0666095,244.1983474,,Generation 102,263.1680964,240.0983816,,Generation 102,245.7466699,226.7695632,,Generation 102,226.313696,206.2437904
